-1,-0.572241,-0.985429
-1,-0.507998,-0.977963
-1,-0.571228,-0.973825
-1,-0.561996,-0.967723
-1,-0.536011,-0.952258
-1,-0.57779,-0.949461
-1,-0.762394,-0.930622
-1,-0.756605,-0.907901
-1,-0.710812,-0.842074
-1,-0.760701,-0.900488
-1,-0.734257,-0.826324
-1,-0.720472,-0.757495
-1,-0.754258,-0.69953
-1,-0.705298,-0.917002
-1,-0.611966,-0.921008
-1,-0.61061,-0.921417
-1,-0.63675,-0.909175
-1,-0.513891,-0.908915
-1,-0.687423,-0.798242
-1,-0.57807,-0.887032
-1,-0.51013,-0.876526
-1,-0.683649,-0.860865
-1,-0.756022,-0.852984
-1,-0.714988,-0.850662
-1,-0.72295,-0.835879
-1,-0.775394,-0.6073
-1,-0.769996,-0.581536
-1,-0.680046,-0.618678
-1,-0.554424,-0.86275
-1,-0.566354,-0.854543
-1,-0.658709,-0.835637
-1,-0.595908,-0.636992
-1,-0.529336,-0.572932
-1,-0.552719,-0.896376
-0.997949,-0.936913,-0.999999
-0.997399,-0.87701,-0.999999
-0.993286,-0.865221,-0.999999
-0.997161,-1,-0.813541
-1,-0.871068,-0.758117
-1,-0.952011,-0.755399
-0.995184,-0.840931,-0.999999
-1,-0.84059,-0.820597
-1,-0.77532,-0.819633
-1,-0.836802,-0.808665
-1,-0.754963,-0.80064
-1,-0.817256,-0.768707
-1,-0.835398,-0.763496
-0.991791,-0.870286,-0.999999
-0.987862,-1,-0.950677
-0.983298,-1,-0.937572
-0.980832,-1,-0.936406
-0.982164,-1,-0.880048
-0.983385,-1,-0.859153
-0.981525,-1,-0.761769
-0.979728,-1,-0.751149
-0.963979,-0.829809,-0.999999
-0.960382,-0.943909,-0.999999
-0.960331,-0.856134,-0.999999
-0.982218,-0.976371,-0.999999
-0.964837,-1,-0.785835
-0.964794,-1,-0.972497
-0.984377,-1,-0.744286
-1,-0.87047,-0.707723
-1,-0.996706,-0.697639
-1,-0.958382,-0.683724
-1,-0.90382,-0.683145
-1,-0.896627,-0.676885
-1,-0.877288,-0.658407
-1,-0.850609,-0.693634
-1,-0.846645,-0.729106
-1,-0.800599,-0.728298
-1,-0.75611,-0.727137
-1,-0.772705,-0.709583
-1,-0.791983,-0.684332
-1,-0.756733,-0.674827
-1,-0.880826,-0.656365
-0.998471,-1,-0.724557
-0.972486,-1,-0.710678
-0.970495,-1,-0.678968
-0.992732,-1,-0.67529
-0.989644,-1,-0.615877
-0.985528,-1,-0.634882
-0.966026,-1,-0.739031
-1,-0.827805,-0.650427
-1,-0.900371,-0.646198
-1,-0.996432,-0.643949
-1,-0.958851,-0.639476
-1,-0.855943,-0.603759
-1,-0.751465,-0.799617
-1,-0.617854,-0.823473
-0.998769,-0.717318,-0.999999
-0.987528,-0.644424,-0.999999
-1,-0.649741,-0.818455
-1,-0.632595,-0.817915
-1,-0.646963,-0.810474
-1,-0.606645,-0.801396
-1,-0.529212,-0.967183
-1,-0.597914,-0.863303
-0.996018,-0.59155,-0.999999
-1,-0.532534,-0.813661
-1,-0.517129,-0.807173
-1,-0.5211,-0.806502
-0.985025,-0.685746,-0.999999
-0.965898,-0.616518,-0.999999
-0.963159,-0.597433,-0.999999
-0.960789,-0.679819,-0.999999
-0.964225,-0.587503,-0.999999
-0.984627,-0.601509,-0.999999
-0.979088,-0.63424,-0.999999
-0.974803,-0.577565,-0.999999
-0.975629,-0.569518,-0.999999
-0.967384,-0.562243,-0.999999
-0.960127,-0.526445,-0.999999
-0.97479,-0.56751,-0.999999
-0.975474,-0.547137,-0.999999
-0.958752,-0.53509,-0.999999
-1,-0.738394,-0.783257
-1,-0.699044,-0.766234
-1,-0.719572,-0.733671
-1,-0.724718,-0.729061
-1,-0.695597,-0.714385
-1,-0.715031,-0.679129
-1,-0.728402,-0.675507
-1,-0.681682,-0.737325
-1,-0.588624,-0.740215
-1,-0.616609,-0.749774
-1,-0.583231,-0.746416
-1,-0.537552,-0.740176
-1,-0.541841,-0.716794
-1,-0.50513,-0.66919
-1,-0.611439,-0.668646
-1,-0.643526,-0.667641
-1,-0.696546,-0.657297
-1,-0.729765,-0.632424
-1,-0.653486,-0.614721
-1,-0.703314,-0.584828
-1,-0.682102,-0.562118
-1,-0.593458,-0.575499
-1,-0.543725,-0.644491
-1,-0.551673,-0.630513
-1,-0.510743,-0.598181
-1,-0.575469,-0.589231
-1,-0.552972,-0.570321
-1,-0.895485,-0.554483
-1,-0.959871,-0.539316
-1,-0.943428,-0.517237
-1,-0.926339,-0.493931
-1,-0.933228,-0.49011
-1,-0.924232,-0.464163
-1,-0.971191,-0.457615
-1,-0.924208,-0.524266
-1,-0.882994,-0.550185
-1,-0.890026,-0.521176
-1,-0.869116,-0.507624
-1,-0.865298,-0.492747
-1,-0.908086,-0.47303
-1,-0.920087,-0.45391
-1,-0.978324,-0.421482
-1,-0.987167,-0.406947
-1,-0.996587,-0.406925
-1,-0.992709,-0.410591
-1,-0.996568,-0.40592
-1,-0.971252,-0.399194
-1,-0.951562,-0.391383
-1,-0.950323,-0.4018
-1,-0.887627,-0.403644
-1,-0.869898,-0.41938
-1,-0.85472,-0.41813
-1,-0.937683,-0.402183
-1,-0.927496,-0.397157
-1,-0.883574,-0.37461
-1,-0.980241,-0.366331
-1,-0.946052,-0.324111
-1,-0.999951,-0.32046
-1,-0.950516,-0.316177
-1,-0.977367,-0.299066
-1,-0.972099,-0.290617
-1,-0.936591,-0.297382
-1,-0.902659,-0.231561
-1,-0.874353,-0.336456
-1,-0.892556,-0.299836
-1,-0.883147,-0.297968
-1,-0.899483,-0.269072
-1,-0.869074,-0.268305
-1,-0.886653,-0.263336
-1,-0.939239,-0.203071
-1,-0.98397,-0.164878
-1,-0.99117,-0.140906
-1,-0.986532,-0.133958
-1,-0.991116,0.0204114
-1,-0.988565,0.0237906
-1,-0.953856,0.0316347
-1,-0.950339,0.017989
-1,-0.938714,-0.0286098
-1,-0.850437,-0.298687
-1,-0.884484,-0.0103195
-1,-0.918438,-0.00684857
-1,-0.917437,0.00504014
-1,-0.835525,-0.54523
-1,-0.804838,-0.548234
-1,-0.762176,-0.53413
-1,-0.787929,-0.531239
-1,-0.784051,-0.523054
-1,-0.832013,-0.518438
-1,-0.748514,-0.51258
-1,-0.72542,-0.529067
-1,-0.615147,-0.553651
-1,-0.628046,-0.549688
-1,-0.646687,-0.52813
-1,-0.700059,-0.522639
-1,-0.532006,-0.519023
-1,-0.677224,-0.518146
-1,-0.662938,-0.504688
-1,-0.753538,-0.50295
-1,-0.73413,-0.486763
-1,-0.712528,-0.539953
-1,-0.763255,-0.465401
-1,-0.702433,-0.457912
-1,-0.737508,-0.452016
-1,-0.679913,-0.438711
-1,-0.578139,-0.540075
-1,-0.586822,-0.491614
-1,-0.630481,-0.475531
-1,-0.552799,-0.464274
-1,-0.556018,-0.447232
-1,-0.567976,-0.432968
-1,-0.799955,-0.42965
-1,-0.790989,-0.416068
-1,-0.757272,-0.394011
-1,-0.796998,-0.351823
-1,-0.748717,-0.341983
-1,-0.825825,-0.333294
-1,-0.76798,-0.334008
-1,-0.705013,-0.424989
-1,-0.660655,-0.419839
-1,-0.605719,-0.415834
-1,-0.543631,-0.407779
-1,-0.643045,-0.400051
-1,-0.666305,-0.396055
-1,-0.6646,-0.393323
-1,-0.557871,-0.390211
-1,-0.792332,-0.363939
-1,-0.694438,-0.360445
-1,-0.627382,-0.346626
-1,-0.735415,-0.329367
-1,-0.643131,-0.326259
-1,-0.721832,-0.316978
-1,-0.612116,-0.350625
-1,-0.59502,-0.370955
-1,-0.54987,-0.36153
-1,-0.585869,-0.346762
-1,-0.536085,-0.346069
-1,-0.536705,-0.333404
-1,-0.717611,-0.361327
-0.997713,-1,-0.417696
-0.997553,-1,-0.405294
-0.990681,-1,-0.541951
-0.984091,-1,-0.362096
-0.999834,-1,-0.320311
-0.991149,-1,-0.176564
-1,-0.963971,-0.216724
-1,-0.832391,-0.284452
-1,-0.874702,-0.226144
-1,-0.908421,-0.222476
-1,-0.823204,-0.176103
-1,-0.87322,-0.158801
-1,-0.951277,-0.157745
-0.983116,-1,-0.393263
-0.980771,-1,-0.373313
-0.979815,-1,-0.485936
-0.965573,-1,-0.27797
-0.98086,-1,-0.22143
-0.974889,-1,-0.214882
-0.974671,-1,-0.159775
-0.970628,-1,-0.353456
-0.978357,-1,-0.403175
-0.964801,-1,-0.452413
-0.964613,-1,-0.481959
-0.96827,-1,-0.376137
-0.968872,-1,-0.355768
-0.968141,-1,-0.325694
-0.989859,-1,-0.144921
-1,-0.970945,-0.124037
-1,-0.941178,-0.114391
-1,-0.990318,-0.0918934
-1,-0.976501,-0.0796721
-1,-0.93029,-0.0289903
-1,-0.996115,-0.0288542
-1,-0.902,-0.0348688
-1,-0.847177,-0.140903
-1,-0.832326,-0.121476
-1,-0.870985,-0.118496
-1,-0.820587,-0.0374282
-1,-0.831717,-0.0313019
-1,-0.828193,-0.0276989
-1,-0.872731,-0.120676
-0.999316,-1,-0.117915
-0.986868,-1,-0.132844
-0.961751,-1,-0.0864155
-0.989673,-1,-0.0773409
-0.996325,-1,0.0302541
-0.990555,-1,0.0205979
-0.978346,-1,-0.140615
-0.976875,-1,-0.116409
-0.976472,-1,-0.139473
-1,-0.901035,-0.0448124
-0.980364,-1,-0.0298555
-0.978217,-1,0.0333592
-1,-0.816456,-0.103681
-1,-0.810704,-0.282104
-1,-0.801339,-0.237319
-1,-0.808113,-0.234655
-1,-0.782748,-0.150341
-1,-0.742965,-0.119479
-1,-0.739171,-0.09881
-1,-0.734758,-0.20998
-1,-0.648353,-0.268706
-1,-0.608502,-0.26323
-1,-0.685037,-0.216906
-1,-0.645194,-0.189897
-1,-0.702474,-0.144297
-1,-0.677076,-0.119666
-1,-0.576353,-0.391397
-1,-0.808134,-0.203672
-1,-0.775889,-0.190217
-1,-0.653392,-0.171443
-1,-0.556779,-0.103078
-1,-0.614876,-0.0992044
-1,-0.555011,-0.0923915
-1,-0.552956,-0.157824
-1,-0.520376,-0.312158
-1,-0.535116,-0.231068
-1,-0.541815,-0.215918
-1,-0.547752,-0.21453
-1,-0.517894,-0.201426
-1,-0.540509,-0.119977
-1,-0.778477,-0.0828136
-1,-0.777772,-0.0769089
-1,-0.769059,-0.0624274
-1,-0.769198,-0.0564711
-1,-0.802097,-0.0535966
-1,-0.712288,-0.0533603
-1,-0.730304,-0.0449291
-1,-0.680466,-0.0694758
-1,-0.672949,-0.0725713
-1,-0.676635,-0.0684816
-1,-0.551333,-0.075633
-1,-0.560672,-0.0652145
-1,-0.647833,-0.0591766
-1,-0.536008,-0.0470135
-1,-0.535671,-0.041598
-1,-0.736693,-0.0413484
-1,-0.755162,-0.0143659
-1,-0.695699,0.0135906
-1,-0.79844,0.0149929
-1,-0.671917,0.0197683
-1,-0.674002,0.0243419
-1,-0.643294,-0.0576333
-1,-0.575916,-0.0477428
-1,-0.544769,-0.0426369
-1,-0.518199,-0.0241308
-1,-0.566361,0.0292945
-1,-0.607564,0.018124
-1,-0.501376,-0.59962
-1,-0.480697,-0.989379
-1,-0.49479,-0.97993
-1,-0.485393,-0.946906
-1,-0.468626,-0.944552
-1,-0.461754,-0.943687
-1,-0.490395,-0.911436
-1,-0.455927,-0.925164
-1,-0.429701,-0.992336
-1,-0.374815,-0.991996
-1,-0.411137,-0.984921
-1,-0.450474,-0.976217
-1,-0.440728,-0.917705
-1,-0.403222,-0.883804
-1,-0.310755,-0.977252
-1,-0.468333,-0.911652
-1,-0.411973,-0.895822
-1,-0.413238,-0.886957
-1,-0.429414,-0.874221
-1,-0.496163,-0.864913
-1,-0.458986,-0.862762
-1,-0.378982,-0.967276
-1,-0.337162,-0.950372
-1,-0.368405,-0.946673
-1,-0.307552,-0.924829
-1,-0.377049,-0.9106
-1,-0.36941,-0.89784
-1,-0.354965,-0.883442
-1,-0.431785,-0.846192
-1,-0.481689,-0.820694
-1,-0.473272,-0.816867
-1,-0.466315,-0.842491
-1,-0.47425,-0.723271
-1,-0.480376,-0.704118
-1,-0.487366,-0.651914
-1,-0.465105,-0.669761
-1,-0.34298,-0.845055
-1,-0.345386,-0.812095
-1,-0.383517,-0.78107
-1,-0.345044,-0.725536
-1,-0.322687,-0.70165
-1,-0.464089,-0.696389
-1,-0.466956,-0.638043
-1,-0.385961,-0.632287
-1,-0.39233,-0.619029
-1,-0.381836,-0.598023
-1,-0.484094,-0.582058
-1,-0.411113,-0.573383
-1,-0.395473,-0.543931
-1,-0.381582,-0.584869
-1,-0.31338,-0.819788
-1,-0.369699,-0.610853
-1,-0.295527,-0.601212
-1,-0.28264,-0.549967
-1,-0.355765,-0.547449
-1,-0.280593,-0.621867
-1,-0.196236,-0.99726
-1,-0.211049,-0.987392
-1,-0.237363,-0.981398
-1,-0.206145,-0.980944
-1,-0.256663,-0.952186
-1,-0.225304,-0.924259
-1,-0.157762,-0.954071
-1,-0.15484,-0.988543
-1,-0.0417765,-0.998725
-1,-0.0547393,-0.987566
-1,-0.104745,-0.985609
-1,-0.100036,-0.914994
-1,-0.0886822,-0.984948
-1,-0.043668,-0.984634
-1,-0.101813,-0.98433
-1,-0.197769,-0.976493
-1,-0.163081,-0.95919
-1,-0.083888,-0.955261
-1,-0.148137,-0.948554
-1,-0.0831466,-0.913677
-1,-0.0806904,-0.92519
-1,-0.0502463,-0.983889
-1,0.00343069,-0.982069
-1,0.00655354,-0.967229
-1,-0.0183174,-0.936033
-1,-0.0190907,-0.917583
-1,-0.0362469,-0.912897
-1,-0.22051,-0.912174
-1,-0.207982,-0.908174
-1,-0.240046,-0.901025
-1,-0.221529,-0.900974
-1,-0.244575,-0.895424
-1,-0.171797,-0.893562
-1,-0.235168,-0.851859
-1,-0.171744,-0.862433
-1,-0.104907,-0.906618
-1,-0.071247,-0.904823
-1,-0.0973378,-0.89785
-1,-0.00829738,-0.893301
-1,-0.1398,-0.891962
-1,-0.0905299,-0.866077
-1,-0.100535,-0.838184
-1,-0.269819,-0.60382
-1,-0.232782,-0.598462
-1,-0.226057,-0.587542
-1,-0.196317,-0.573632
-1,-0.205672,-0.540712
-1,-0.258587,-0.537644
-1,-0.124856,-0.8287
-1,-0.0806433,-0.83204
-1,-0.0985388,-0.83196
-1,-0.0855278,-0.828235
-1,-0.118278,-0.578092
-1,-0.116147,-0.548614
-1,-0.105112,-0.9497
-0.998427,-0.483908,-0.999999
-0.997562,-0.48154,-0.999999
-0.992812,-0.460772,-0.999999
-1,-0.341284,-0.809639
-1,-0.344583,-0.798679
-1,-0.334101,-0.78672
-0.999264,-0.29604,-0.999999
-1,-0.259416,-0.774718
-0.998313,-0.200316,-0.999999
-0.997692,-0.201264,-0.999999
-1,-0.279998,-0.762424
-1,-0.277833,-0.756663
-1,-0.269756,-0.752931
-0.992167,-0.497722,-0.999999
-0.988286,-0.430046,-0.999999
-0.971295,-0.427243,-0.999999
-0.968351,-0.484652,-0.999999
-0.988506,-0.423276,-0.999999
-0.983891,-0.421711,-0.999999
-0.968615,-0.464666,-0.999999
-0.984877,-0.393083,-0.999999
-0.972915,-0.243,-0.999999
-0.968293,-0.334851,-0.999999
-0.96761,-0.242505,-0.999999
-0.963135,-0.210241,-0.999999
-0.992064,-0.197987,-0.999999
-0.963656,-0.200249,-0.999999
-1,-0.244505,-0.750685
-1,-0.384013,-0.729201
-1,-0.403076,-0.724595
-1,-0.350336,-0.71953
-1,-0.484526,-0.71483
-1,-0.427749,-0.712336
-1,-0.356294,-0.656147
-1,-0.328832,-0.746852
-1,-0.210371,-0.741184
-1,-0.239356,-0.719054
-1,-0.21764,-0.669237
-1,-0.241454,-0.664927
-1,-0.317968,-0.660683
-1,-0.300581,-0.658369
-1,-0.278877,-0.639975
-1,-0.467867,-0.636766
-1,-0.469991,-0.642231
-1,-0.429926,-0.63925
-1,-0.425021,-0.604219
-1,-0.322508,-0.565314
-1,-0.371117,-0.543452
-1,-0.285109,-0.713032
-1,-0.253515,-0.632689
-1,-0.238277,-0.612857
-1,-0.231782,-0.579545
-1,-0.214544,-0.56095
-1,-0.281059,-0.539964
-1,-0.195774,-0.805217
-1,-0.172567,-0.809704
-1,-0.156339,-0.797709
-1,-0.138764,-0.783048
-1,-0.170866,-0.770198
-1,-0.169952,-0.756621
-1,-0.151436,-0.745564
-1,-0.10434,-0.778279
-1,-0.0866636,-0.782845
-1,-0.0769569,-0.779638
-1,-0.00536183,-0.846874
-1,-0.0624598,-0.778015
-1,-0.0168472,-0.777763
-1,-0.0142078,-0.742418
-1,-0.0294473,-0.83471
-0.994943,-0.19517,-0.999999
-0.965456,-0.146092,-0.999999
-0.961545,-0.109881,-0.999999
-0.970061,-0.145617,-0.999999
-1,-0.120958,-0.808298
-1,-0.158824,-0.722023
-1,-0.0942571,-0.774078
-1,-0.0729786,-0.816834
-0.999262,-0.0432672,-0.999999
-0.965141,0.00406296,-0.999999
-1,-0.0266198,-0.774412
-1,-0.0254462,-0.748443
-1,-0.0582981,-0.720418
-1,-0.112693,-0.718965
-1,-0.112303,-0.704047
-1,-0.136291,-0.679072
-1,-0.144199,-0.666124
-1,-0.190509,-0.655003
-1,-0.149986,-0.65156
-1,-0.151888,-0.603209
-1,-0.0901924,-0.706952
-1,-0.0452433,-0.713178
-1,-0.0303982,-0.677326
-1,-0.059175,-0.667266
-1,-0.0406008,-0.664458
-1,-0.0212008,-0.632368
-1,-0.0221863,-0.630244
-1,-0.0448492,-0.598097
-1,-0.15043,-0.593356
-1,-0.185831,-0.583315
-1,-0.131748,-0.62557
-1,-0.17195,-0.58251
-1,-0.144928,-0.570326
-1,-0.161698,-0.544487
-1,-0.0991539,-0.572384
-1,-5.6982e-05,-0.673303
-1,-0.0235589,-0.671824
-1,-0.03609,-0.570667
-1,-0.0808283,-0.570101
-1,-0.0361238,-0.563903
-1,-0.284801,-0.533069
-1,-0.488166,-0.49049
-1,-0.497745,-0.462903
-1,-0.446097,-0.458027
-1,-0.439028,-0.445234
-1,-0.434252,-0.441933
-1,-0.467167,-0.423909
-1,-0.431975,-0.4569
-1,-0.404472,-0.531551
-1,-0.308312,-0.527772
-1,-0.30773,-0.524221
-1,-0.318726,-0.515541
-1,-0.418218,-0.504622
-1,-0.425085,-0.464281
-1,-0.425029,-0.423518
-1,-0.474464,-0.505664
-1,-0.405228,-0.46303
-1,-0.388221,-0.456145
-1,-0.362515,-0.428886
-1,-0.432103,-0.401267
-1,-0.398757,-0.426481
-1,-0.355636,-0.39292
-1,-0.289088,-0.471824
-1,-0.293196,-0.469957
-1,-0.273231,-0.462538
-1,-0.305783,-0.440604
-1,-0.280098,-0.407765
-1,-0.2769,-0.414841
-1,-0.475759,-0.366165
-1,-0.41875,-0.302764
-1,-0.488601,-0.27742
-1,-0.418167,-0.305525
-1,-0.4537,-0.273066
-1,-0.458109,-0.247322
-1,-0.462225,-0.198519
-1,-0.401281,-0.204195
-1,-0.363505,-0.364415
-1,-0.327267,-0.341336
-1,-0.3459,-0.327141
-1,-0.351203,-0.306761
-1,-0.295618,-0.0273894
-1,-0.326115,-0.256511
-1,-0.416471,-0.181785
-1,-0.427552,-0.3213
-1,-0.486326,-0.28755
-1,-0.437436,-0.28264
-1,-0.479248,0.0168774
-1,-0.466418,0.028663
-1,-0.489196,0.0306682
-1,-0.418406,-0.314179
-1,-0.373348,-0.359967
-1,-0.287895,-0.322358
-1,-0.325554,-0.260229
-1,-0.373731,-0.255155
-1,-0.283221,0.0165478
-1,-0.27131,-0.362314
-1,-0.250645,-0.505483
-1,-0.240956,-0.505216
-1,-0.143219,-0.52047
-1,-0.263483,-0.500818
-1,-0.229302,-0.454415
-1,-0.127781,-0.495423
-1,-0.115244,-0.494893
-1,-0.101922,-0.522119
-1,-0.0995932,-0.515763
-1,-0.0106148,-0.498217
-1,-0.00773942,-0.484083
-1,-0.071425,-0.481793
-1,-0.0414057,-0.463437
-1,-0.262942,-0.463166
-1,-0.170957,-0.461357
-1,-0.255026,-0.449423
-1,-0.195598,-0.441129
-1,-0.112445,-0.437077
-1,-0.237769,-0.430902
-1,-0.199472,-0.420009
-1,-0.105066,-0.448767
-1,-0.00700748,-0.451011
-1,-0.00445008,-0.443623
-1,-0.0927836,-0.435676
-1,-0.0522892,-0.430629
-1,-0.00271064,-0.422665
-1,-0.0121717,-0.419025
-1,-0.125206,-0.412442
-1,-0.156111,-0.38167
-1,-0.189867,-0.38105
-1,-0.236705,-0.369308
-1,-0.193932,-0.362225
-1,-0.200715,-0.356953
-1,-0.22527,-0.352475
-1,-0.135643,-0.365326
-1,-0.121013,-0.394036
-1,-0.0715357,-0.402622
-1,-0.0390946,-0.391304
-1,-0.0324997,-0.386715
-1,-0.109513,-0.382386
-1,-0.108103,-0.349073
-1,-0.0470254,-0.33529
-1,-0.270038,-0.290272
-1,-0.157065,-0.286539
-1,-0.255972,-0.276199
-1,-0.141879,-0.275998
-1,-0.267745,-0.263015
-1,-0.204632,-0.254183
-1,-0.126659,-0.267865
-1,-0.0720211,-0.315068
-1,-0.115173,-0.302745
-1,-0.0483978,-0.27544
-1,-0.0515426,-0.253044
-1,-0.0524601,-0.241795
-1,-0.397374,-0.168176
-1,-0.46527,-0.239314
-1,-0.317756,-0.215195
-1,-0.468706,-0.19452
-1,-0.42317,-0.192105
-1,-0.34387,-0.182709
-1,-0.306473,-0.1796
-1,-0.305822,-0.218332
-1,-0.274184,-0.238225
-1,-0.216145,-0.236809
-1,-0.244228,-0.225444
-1,-0.237423,-0.217072
-1,-0.271231,-0.215046
-1,-0.258756,-0.209643
-1,-0.41204,-0.179469
-1,-0.387316,-0.143806
-1,-0.367668,-0.136803
-1,-0.379983,-0.127846
-1,-0.410264,-0.124844
-1,-0.377543,-0.117137
-1,-0.364693,-0.112995
-1,-0.343797,-0.136803
-1,-0.335334,-0.210298
-1,-0.285956,-0.19982
-1,-0.301739,-0.145248
-1,-0.312562,-0.132104
-1,-0.258662,-0.116617
-1,-0.267828,-0.120241
-1,-0.303007,-0.107991
-1,-0.458767,-0.0985879
-1,-0.455963,-0.098217
-1,-0.445938,-0.0654292
-1,-0.473707,-0.049424
-1,-0.48178,-0.0428385
-1,-0.458438,-0.00347522
-1,-0.435901,-0.0718652
-1,-0.404706,-0.0991149
-1,-0.323549,-0.0918394
-1,-0.36723,-0.0899211
-1,-0.306113,-0.0795923
-1,-0.279325,-0.0716741
-1,-0.418697,-0.055659
-1,-0.436007,0.00312443
-1,-0.464882,0.00623935
-1,-0.339579,-0.0665148
-1,-0.331529,0.016514
-1,-0.322907,0.0216331
-1,-0.340502,0.0232608
-1,-0.359001,0.0319533
-1,-0.279089,-0.0399479
-1,-0.221788,-0.105119
-1,-0.252225,-0.099504
-1,-0.278602,-3.55542e-05
-1,-0.26707,0.0261054
-1,-0.260929,0.0261962
-1,-0.2161,-0.0376295
-1,-0.104924,-0.260383
-1,-0.155287,-0.258453
-1,-0.158167,-0.237327
-1,-0.190819,-0.232661
-1,-0.208521,-0.144549
-1,-0.152637,-0.130927
-1,-0.0908862,-0.287699
-1,-0.028994,-0.45709
-1,-0.0408326,-0.359939
-1,-0.00936937,-0.311069
-1,-0.00409359,-0.310253
-1,-0.0862336,-0.125202
-1,-0.0425988,-0.263484
-1,-0.172842,-0.205856
-1,-0.0757235,-0.204249
-1,-0.168398,-0.17567
-1,-0.160919,-0.328129
-1,-0.0651989,-0.161067
-1,-0.0629504,-0.149423
-1,-0.0776191,-0.132668
-1,-0.0572121,-0.1379
-1,-0.0177932,-0.196795
-1,-0.0331023,-0.160075
-1,-0.048697,-0.194163
-1,-0.0477591,-0.148138
-1,-0.0234127,-0.137628
-1,-0.00232208,-0.125183
-1,-0.129947,-0.113318
-1,-0.175763,-0.108776
-1,-0.180675,-0.0997529
-1,-0.21405,-0.0869042
-1,-0.197641,-0.00216609
-1,-0.212853,0.0283616
-1,-0.188983,0.0304295
-1,-0.175281,-0.0850002
-1,-0.0421531,-0.104031
-1,-0.0518188,-0.0869634
-1,-0.119017,-0.0827044
-1,-0.0120524,-0.0570628
-1,-0.012341,-0.0434967
-1,-0.105843,0.0160893
-1,0.00664219,-0.0863843
-1,-0.175127,-0.0350552
-1,-0.0975384,-0.00394958
-1,-0.145173,-0.00378431
-1,-0.157382,0.00430001
-1,-0.113547,0.0161327
-1,-0.149734,0.0186754
-1,-0.0792505,0.00556788
-1,-0.0385852,-0.0699389
-1,-0.0553186,-0.0880928
-1,-0.0475938,-0.0485005
-1,-0.0700163,0.0122196
-1,-0.00390023,0.0262522
-0.957162,-1,-0.370223
-0.942085,-1,-0.981421
-0.931633,-1,-0.979483
-0.929305,-1,-0.968478
-0.925762,-1,-0.967263
-0.95651,-1,-0.952035
-0.92848,-1,-0.844094
-0.923776,-1,-0.969922
-0.921149,-1,-0.999908
-0.919649,-1,-0.852069
-0.908072,-1,-0.950865
-0.892588,-1,-0.824482
-0.923382,-1,-0.800175
-0.912676,-1,-0.822041
-0.890485,-1,-0.803803
-0.883151,-1,-0.917282
-0.879491,-1,-0.971151
-0.850069,-1,-0.921605
-0.880633,-1,-0.88967
-0.888424,-1,-0.791346
-0.850831,-1,-0.858817
-0.867331,-1,-0.97128
-0.854374,-1,-0.991933
-0.853401,-1,-0.94086
-0.841258,-1,-0.948892
-0.839892,-1,-0.938175
-0.867097,-1,-0.936431
-0.866095,-1,-0.903448
-0.868212,-1,-0.770305
-0.955269,-1,-0.7093
-0.931577,-1,-0.744002
-0.903167,-1,-0.736871
-0.91286,-1,-0.703957
-0.930475,-1,-0.663567
